ite 811, loss is 9.540956497192383
ite 812, loss is 9.57748031616211
ite 813, loss is 9.481148719787598
ite 814, loss is 9.520544052124023
ite 815, loss is 9.459924697875977
ite 816, loss is 9.456037521362305
ite 817, loss is 9.428675651550293
ite 818, loss is 9.39969253540039
ite 819, loss is 9.398968696594238
ite 820, loss is 9.362074851989746
ite 821, loss is 9.34181022644043
ite 822, loss is 9.32991886138916
ite 823, loss is 9.306544303894043
ite 824, loss is 9.287102699279785
ite 825, loss is 9.27309513092041
ite 826, loss is 9.247910499572754
ite 827, loss is 9.241908073425293
ite 828, loss is 9.217540740966797
ite 829, loss is 9.203660011291504
ite 830, loss is 9.187150001525879
ite 831, loss is 9.174537658691406
ite 832, loss is 9.159987449645996
ite 833, loss is 9.148358345031738
ite 834, loss is 9.137551307678223
ite 835, loss is 9.145196914672852
ite 836, loss is 9.175141334533691
ite 837, loss is 9.249574661254883
ite 838, loss is 9.47439956665039
ite 839, loss is 9.949134826660156
ite 840, loss is 11.15476131439209
ite 841, loss is 12.810297012329102
ite 842, loss is 15.125703811645508
ite 843, loss is 12.231073379516602
ite 844, loss is 9.603507995605469
ite 845, loss is 10.490824699401855
ite 846, loss is 10.955301284790039
ite 847, loss is 9.748274803161621
ite 848, loss is 10.077351570129395
ite 849, loss is 10.202324867248535
ite 850, loss is 9.722189903259277
ite 851, loss is 9.854275703430176
ite 852, loss is 9.670292854309082
ite 853, loss is 9.822839736938477
ite 854, loss is 9.612969398498535
ite 855, loss is 9.473276138305664
ite 856, loss is 9.824291229248047
ite 857, loss is 9.283194541931152
ite 858, loss is 9.40908432006836
ite 859, loss is 9.53355598449707
ite 860, loss is 9.097672462463379
ite 861, loss is 9.448802947998047
ite 862, loss is 9.10547161102295
ite 863, loss is 9.166291236877441
ite 864, loss is 9.234219551086426
ite 865, loss is 8.971077919006348
ite 866, loss is 9.14080810546875
ite 867, loss is 8.989067077636719
ite 868, loss is 8.987714767456055
ite 869, loss is 8.994080543518066
ite 870, loss is 8.871639251708984
ite 871, loss is 8.971692085266113
ite 872, loss is 8.832918167114258
ite 873, loss is 8.886054039001465
ite 874, loss is 8.832860946655273
ite 875, loss is 8.79568862915039
ite 876, loss is 8.829346656799316
ite 877, loss is 8.744119644165039
ite 878, loss is 8.762530326843262
ite 879, loss is 8.745314598083496
ite 880, loss is 8.699150085449219
ite 881, loss is 8.71741008758545
ite 882, loss is 8.67969799041748
ite 883, loss is 8.657158851623535
ite 884, loss is 8.67154598236084
ite 885, loss is 8.630202293395996
ite 886, loss is 8.638627052307129
ite 887, loss is 8.631479263305664
ite 888, loss is 8.63171672821045
ite 889, loss is 8.69012451171875
ite 890, loss is 8.795255661010742
ite 891, loss is 9.006749153137207
ite 892, loss is 9.45075798034668
ite 893, loss is 9.756871223449707
ite 894, loss is 9.837038040161133
ite 895, loss is 9.056221961975098
ite 896, loss is 8.655872344970703
ite 897, loss is 9.031911849975586
ite 898, loss is 9.111310958862305
ite 899, loss is 8.749359130859375
ite 900, loss is 8.690014839172363
ite 901, loss is 8.961020469665527
ite 902, loss is 8.83761215209961
ite 903, loss is 8.539861679077148
ite 904, loss is 8.646676063537598
ite 905, loss is 8.81358814239502
ite 906, loss is 8.615445137023926
ite 907, loss is 8.47927188873291
ite 908, loss is 8.597667694091797
ite 909, loss is 8.639503479003906
ite 910, loss is 8.444833755493164
ite 911, loss is 8.435809135437012
ite 912, loss is 8.552937507629395
ite 913, loss is 8.470684051513672
ite 914, loss is 8.371909141540527
ite 915, loss is 8.421578407287598
ite 916, loss is 8.469552993774414
ite 917, loss is 8.376962661743164
ite 918, loss is 8.324334144592285
ite 919, loss is 8.369495391845703
ite 920, loss is 8.380255699157715
ite 921, loss is 8.314167022705078
ite 922, loss is 8.2877197265625
ite 923, loss is 8.308197975158691
ite 924, loss is 8.306727409362793
ite 925, loss is 8.293463706970215
ite 926, loss is 8.281038284301758
ite 927, loss is 8.296380996704102
ite 928, loss is 8.350481033325195
ite 929, loss is 8.440116882324219
ite 930, loss is 8.629494667053223
ite 931, loss is 8.93235969543457
ite 932, loss is 9.601200103759766
ite 933, loss is 10.217589378356934
ite 934, loss is 10.817766189575195
ite 935, loss is 9.895586967468262
ite 936, loss is 8.781943321228027
ite 937, loss is 9.145841598510742
ite 938, loss is 9.962737083435059
ite 939, loss is 9.92509651184082
ite 940, loss is 9.443123817443848
ite 941, loss is 9.079407691955566
ite 942, loss is 9.161293983459473
ite 943, loss is 9.089325904846191
ite 944, loss is 8.741872787475586
ite 945, loss is 9.034552574157715
ite 946, loss is 8.876470565795898
ite 947, loss is 8.846789360046387
ite 948, loss is 8.893722534179688
ite 949, loss is 8.69934368133545
ite 950, loss is 8.668988227844238
ite 951, loss is 8.486379623413086
ite 952, loss is 8.480772972106934
ite 953, loss is 8.48498249053955
ite 954, loss is 8.430270195007324
ite 955, loss is 8.464851379394531
ite 956, loss is 8.401643753051758
ite 957, loss is 8.317218780517578
ite 958, loss is 8.305513381958008
ite 959, loss is 8.237510681152344
ite 960, loss is 8.187698364257812
ite 961, loss is 8.225310325622559
ite 962, loss is 8.201730728149414
ite 963, loss is 8.20319938659668
ite 964, loss is 8.194589614868164
ite 965, loss is 8.180298805236816
ite 966, loss is 8.13075065612793
ite 967, loss is 8.128457069396973
ite 968, loss is 8.041701316833496
ite 969, loss is 8.02830982208252
ite 970, loss is 8.01728343963623
ite 971, loss is 7.9934515953063965
ite 972, loss is 8.013200759887695
ite 973, loss is 8.008318901062012
ite 974, loss is 8.0048189163208
ite 975, loss is 8.04606819152832
ite 976, loss is 8.053455352783203
ite 977, loss is 8.095131874084473
ite 978, loss is 8.156366348266602
ite 979, loss is 8.217875480651855
ite 980, loss is 8.257425308227539
ite 981, loss is 8.279952049255371
ite 982, loss is 8.148469924926758
ite 983, loss is 8.016193389892578
ite 984, loss is 7.9040846824646
ite 985, loss is 7.844954013824463
ite 986, loss is 7.876116752624512
ite 987, loss is 7.939227104187012
ite 988, loss is 8.032578468322754
ite 989, loss is 8.062762260437012
ite 990, loss is 8.082664489746094
ite 991, loss is 7.992785930633545
ite 992, loss is 7.8926591873168945
ite 993, loss is 7.804795742034912
ite 994, loss is 7.781877040863037
ite 995, loss is 7.8298797607421875
ite 996, loss is 7.883687496185303
ite 997, loss is 7.936220645904541
ite 998, loss is 7.94410514831543
ite 999, loss is 7.941737174987793
ite 1000, loss is 7.8734660148620605
ite 1001, loss is 7.816206932067871
ite 1002, loss is 7.763465881347656
ite 1003, loss is 7.733501434326172
ite 1004, loss is 7.725025177001953
ite 1005, loss is 7.730335235595703
ite 1006, loss is 7.745197772979736
ite 1007, loss is 7.774521350860596
ite 1008, loss is 7.824802398681641
ite 1009, loss is 7.88004207611084
ite 1010, loss is 7.963226795196533
ite 1011, loss is 8.095292091369629
ite 1012, loss is 8.289295196533203
ite 1013, loss is 8.73315143585205
ite 1014, loss is 9.305468559265137
ite 1015, loss is 10.372607231140137
ite 1016, loss is 11.002983093261719
ite 1017, loss is 9.891901016235352
ite 1018, loss is 8.727810859680176
ite 1019, loss is 10.121938705444336
ite 1020, loss is 11.590733528137207
ite 1021, loss is 10.293336868286133
ite 1022, loss is 9.45814037322998
ite 1023, loss is 9.904134750366211
ite 1024, loss is 9.636719703674316
ite 1025, loss is 9.221211433410645
ite 1026, loss is 8.737850189208984
ite 1027, loss is 8.829569816589355
ite 1028, loss is 8.79755687713623
ite 1029, loss is 8.698661804199219
ite 1030, loss is 8.458673477172852
ite 1031, loss is 8.41471004486084
ite 1032, loss is 8.389993667602539
ite 1033, loss is 8.181198120117188
ite 1034, loss is 8.244121551513672
ite 1035, loss is 8.067243576049805
ite 1036, loss is 8.151485443115234
ite 1037, loss is 8.014726638793945
ite 1038, loss is 7.965397357940674
ite 1039, loss is 7.968334197998047
ite 1040, loss is 7.802091598510742
ite 1041, loss is 7.901256561279297
ite 1042, loss is 7.80366325378418
ite 1043, loss is 7.830899238586426
ite 1044, loss is 7.705569744110107
ite 1045, loss is 7.744960308074951
ite 1046, loss is 7.713583946228027
ite 1047, loss is 7.68105936050415
ite 1048, loss is 7.695824146270752
ite 1049, loss is 7.629054069519043
ite 1050, loss is 7.633315563201904
ite 1051, loss is 7.567752838134766
ite 1052, loss is 7.594102382659912
ite 1053, loss is 7.5610551834106445
ite 1054, loss is 7.561495780944824
ite 1055, loss is 7.539124488830566
ite 1056, loss is 7.51417350769043
ite 1057, loss is 7.508450508117676
ite 1058, loss is 7.476329326629639
ite 1059, loss is 7.4833455085754395
ite 1060, loss is 7.455856800079346
ite 1061, loss is 7.4619903564453125
ite 1062, loss is 7.452624320983887
ite 1063, loss is 7.43510627746582
ite 1064, loss is 7.441739082336426
ite 1065, loss is 7.411904335021973
ite 1066, loss is 7.414307117462158
ite 1067, loss is 7.391502857208252
ite 1068, loss is 7.380235195159912
ite 1069, loss is 7.378055095672607
ite 1070, loss is 7.3657426834106445
ite 1071, loss is 7.3604936599731445
ite 1072, loss is 7.350965976715088
ite 1073, loss is 7.350085735321045
ite 1074, loss is 7.360301971435547
ite 1075, loss is 7.377828598022461
ite 1076, loss is 7.42262601852417
ite 1077, loss is 7.5463690757751465
ite 1078, loss is 7.749541759490967
ite 1079, loss is 8.236077308654785
ite 1080, loss is 8.66780948638916
ite 1081, loss is 9.376968383789062
ite 1082, loss is 8.550457000732422
ite 1083, loss is 7.608821868896484
ite 1084, loss is 7.562676906585693
ite 1085, loss is 8.177054405212402
ite 1086, loss is 8.291290283203125
ite 1087, loss is 7.4476470947265625
ite 1088, loss is 7.669098854064941
ite 1089, loss is 8.181803703308105
ite 1090, loss is 7.579024791717529
ite 1091, loss is 7.384786605834961
ite 1092, loss is 7.814639091491699
ite 1093, loss is 7.571144104003906
ite 1094, loss is 7.269995212554932
ite 1095, loss is 7.5067572593688965
ite 1096, loss is 7.53275203704834
ite 1097, loss is 7.282021522521973
ite 1098, loss is 7.319654941558838
ite 1099, loss is 7.432230472564697
ite 1100, loss is 7.297973155975342
ite 1101, loss is 7.2195963859558105
ite 1102, loss is 7.32045316696167
ite 1103, loss is 7.311262607574463
ite 1104, loss is 7.186496734619141
ite 1105, loss is 7.213511943817139
ite 1106, loss is 7.271868705749512
ite 1107, loss is 7.194157123565674
ite 1108, loss is 7.142428874969482
ite 1109, loss is 7.188717365264893
ite 1110, loss is 7.182262420654297
ite 1111, loss is 7.128864765167236
ite 1112, loss is 7.117763519287109
ite 1113, loss is 7.138944149017334
ite 1114, loss is 7.129017353057861
ite 1115, loss is 7.088041305541992
ite 1116, loss is 7.080673694610596
ite 1117, loss is 7.09749174118042
ite 1118, loss is 7.089715957641602
ite 1119, loss is 7.069079875946045
ite 1120, loss is 7.069133281707764
ite 1121, loss is 7.090509414672852
ite 1122, loss is 7.130499362945557
ite 1123, loss is 7.182028293609619
ite 1124, loss is 7.305978775024414
ite 1125, loss is 7.4874186515808105
ite 1126, loss is 7.873950481414795
ite 1127, loss is 8.138031005859375
ite 1128, loss is 8.396791458129883
ite 1129, loss is 7.929649353027344
ite 1130, loss is 7.427344799041748
ite 1131, loss is 7.3891448974609375
ite 1132, loss is 7.671230316162109
ite 1133, loss is 7.73536491394043
ite 1134, loss is 7.281170845031738
ite 1135, loss is 7.271878719329834
ite 1136, loss is 7.457749843597412
ite 1137, loss is 7.2118072509765625
ite 1138, loss is 7.078264236450195
ite 1139, loss is 7.234160900115967
ite 1140, loss is 7.147891998291016
ite 1141, loss is 7.013000011444092
ite 1142, loss is 7.095256328582764
ite 1143, loss is 7.075597763061523
ite 1144, loss is 6.972487449645996
ite 1145, loss is 7.008025646209717
ite 1146, loss is 7.038102149963379
ite 1147, loss is 6.954800605773926
ite 1148, loss is 6.9388041496276855
ite 1149, loss is 6.981581211090088
ite 1150, loss is 6.966448783874512
ite 1151, loss is 6.957730770111084
ite 1152, loss is 6.9931182861328125
ite 1153, loss is 7.002620220184326
ite 1154, loss is 7.009618759155273
ite 1155, loss is 7.0781097412109375
ite 1156, loss is 7.17348051071167
ite 1157, loss is 7.353545665740967
ite 1158, loss is 7.55950927734375
ite 1159, loss is 7.898853302001953
ite 1160, loss is 7.819937229156494
ite 1161, loss is 7.532805919647217
ite 1162, loss is 7.02581787109375
ite 1163, loss is 6.949934959411621
ite 1164, loss is 7.265587329864502
ite 1165, loss is 7.499428749084473
ite 1166, loss is 7.7259955406188965
ite 1167, loss is 7.9271368980407715
ite 1168, loss is 7.9781494140625
ite 1169, loss is 7.64913272857666
ite 1170, loss is 7.529635429382324
ite 1171, loss is 7.92464017868042
ite 1172, loss is 7.671089172363281
ite 1173, loss is 7.027261257171631
ite 1174, loss is 7.17158317565918
ite 1175, loss is 7.3171820640563965
ite 1176, loss is 7.036530017852783
ite 1177, loss is 7.173709392547607
ite 1178, loss is 7.043583393096924
ite 1179, loss is 6.883362293243408
ite 1180, loss is 7.021336555480957
ite 1181, loss is 6.898144721984863
ite 1182, loss is 6.885324001312256
ite 1183, loss is 7.022300720214844
ite 1184, loss is 6.8083391189575195
ite 1185, loss is 6.798183917999268
ite 1186, loss is 6.844322681427002
ite 1187, loss is 6.700153350830078
ite 1188, loss is 6.791677951812744
ite 1189, loss is 6.770508289337158
ite 1190, loss is 6.701513767242432
ite 1191, loss is 6.741972923278809
ite 1192, loss is 6.672418117523193
ite 1193, loss is 6.654582500457764
ite 1194, loss is 6.683196544647217
ite 1195, loss is 6.6384196281433105
ite 1196, loss is 6.65004301071167
ite 1197, loss is 6.671306133270264
ite 1198, loss is 6.649947166442871
ite 1199, loss is 6.68475866317749
ite 1200, loss is 6.750766277313232
ite 1201, loss is 6.8114447593688965
ite 1202, loss is 6.953000068664551
ite 1203, loss is 7.15192985534668
ite 1204, loss is 7.365768909454346
ite 1205, loss is 7.659918785095215
ite 1206, loss is 7.752381324768066
ite 1207, loss is 7.571313381195068
ite 1208, loss is 7.127368927001953
ite 1209, loss is 6.978896617889404
ite 1210, loss is 7.523758888244629
ite 1211, loss is 8.135354042053223
ite 1212, loss is 8.190555572509766
ite 1213, loss is 7.500400066375732
ite 1214, loss is 7.401663780212402
ite 1215, loss is 8.634614944458008
ite 1216, loss is 9.6220064163208
ite 1217, loss is 8.805098533630371
ite 1218, loss is 7.753117084503174
ite 1219, loss is 7.636448383331299
ite 1220, loss is 7.536673545837402
ite 1221, loss is 7.169292449951172
ite 1222, loss is 7.414369583129883
ite 1223, loss is 7.270693302154541
ite 1224, loss is 6.846933841705322
ite 1225, loss is 7.244142532348633
ite 1226, loss is 6.871209621429443
ite 1227, loss is 6.924178600311279
ite 1228, loss is 7.029447078704834
ite 1229, loss is 6.586833953857422
ite 1230, loss is 7.022850513458252
ite 1231, loss is 6.67726469039917
ite 1232, loss is 6.685466289520264
ite 1233, loss is 6.7646918296813965
ite 1234, loss is 6.571396350860596
ite 1235, loss is 6.728122711181641
ite 1236, loss is 6.547585487365723
ite 1237, loss is 6.628920078277588
ite 1238, loss is 6.550248146057129
ite 1239, loss is 6.526369571685791
ite 1240, loss is 6.56552791595459
ite 1241, loss is 6.479560852050781
ite 1242, loss is 6.498357772827148
ite 1243, loss is 6.483829021453857
ite 1244, loss is 6.489469051361084
ite 1245, loss is 6.513672828674316
ite 1246, loss is 6.534234046936035
ite 1247, loss is 6.584129333496094
ite 1248, loss is 6.675337791442871
ite 1249, loss is 6.728603839874268
ite 1250, loss is 6.809280872344971
ite 1251, loss is 6.709964752197266
ite 1252, loss is 6.604511260986328
ite 1253, loss is 6.42005729675293
ite 1254, loss is 6.299930095672607
ite 1255, loss is 6.294751167297363
ite 1256, loss is 6.322817802429199
ite 1257, loss is 6.397841930389404
ite 1258, loss is 6.44193696975708
ite 1259, loss is 6.411064147949219
ite 1260, loss is 6.338011264801025
ite 1261, loss is 6.258990287780762
ite 1262, loss is 6.19777774810791
ite 1263, loss is 6.191179275512695
ite 1264, loss is 6.18737268447876
ite 1265, loss is 6.204957008361816
ite 1266, loss is 6.232385158538818
ite 1267, loss is 6.2395782470703125
ite 1268, loss is 6.270930290222168
ite 1269, loss is 6.265655040740967
ite 1270, loss is 6.2710747718811035
ite 1271, loss is 6.243412971496582
ite 1272, loss is 6.2319016456604
ite 1273, loss is 6.194023609161377
ite 1274, loss is 6.176647663116455
ite 1275, loss is 6.156543731689453
ite 1276, loss is 6.151331901550293
ite 1277, loss is 6.170760631561279
ite 1278, loss is 6.231513500213623
ite 1279, loss is 6.36350679397583
ite 1280, loss is 6.611809253692627
ite 1281, loss is 7.088168144226074
ite 1282, loss is 7.703327655792236
ite 1283, loss is 8.345224380493164
ite 1284, loss is 8.072734832763672
ite 1285, loss is 7.112133979797363
ite 1286, loss is 6.876966953277588
ite 1287, loss is 7.167078495025635
ite 1288, loss is 7.026386737823486
ite 1289, loss is 7.725555419921875
ite 1290, loss is 10.026981353759766
ite 1291, loss is 10.526877403259277
ite 1292, loss is 10.464696884155273
ite 1293, loss is 8.696821212768555
ite 1294, loss is 7.925093650817871
ite 1295, loss is 9.700894355773926
ite 1296, loss is 7.7387895584106445
ite 1297, loss is 7.892245292663574
ite 1298, loss is 8.991686820983887
ite 1299, loss is 7.0140252113342285
ite 1300, loss is 8.530280113220215
ite 1301, loss is 7.632394313812256
ite 1302, loss is 7.760962963104248
ite 1303, loss is 7.9445013999938965
ite 1304, loss is 6.996160984039307
ite 1305, loss is 7.5455098152160645
ite 1306, loss is 7.061178684234619
ite 1307, loss is 7.046092987060547
ite 1308, loss is 6.776251792907715
ite 1309, loss is 6.971978664398193
ite 1310, loss is 6.568903923034668
ite 1311, loss is 6.728952884674072
ite 1312, loss is 6.523734092712402
ite 1313, loss is 6.522411346435547
ite 1314, loss is 6.388124465942383
ite 1315, loss is 6.441903114318848
ite 1316, loss is 6.241947650909424
ite 1317, loss is 6.338109493255615
ite 1318, loss is 6.223530292510986
ite 1319, loss is 6.180662155151367
ite 1320, loss is 6.1828436851501465
ite 1321, loss is 6.1206488609313965
ite 1322, loss is 6.079573631286621
ite 1323, loss is 6.090831756591797
ite 1324, loss is 5.990896701812744
ite 1325, loss is 6.044283866882324
ite 1326, loss is 5.958282947540283
ite 1327, loss is 5.966763973236084
ite 1328, loss is 5.928398132324219
ite 1329, loss is 5.934671401977539
ite 1330, loss is 5.878909111022949
ite 1331, loss is 5.880918502807617
ite 1332, loss is 5.867738723754883
ite 1333, loss is 5.8371453285217285
ite 1334, loss is 5.827052116394043
ite 1335, loss is 5.808154582977295
ite 1336, loss is 5.803341388702393
ite 1337, loss is 5.773637294769287
ite 1338, loss is 5.776814937591553
ite 1339, loss is 5.750107765197754
ite 1340, loss is 5.740213394165039
ite 1341, loss is 5.731880187988281
ite 1342, loss is 5.718404293060303
ite 1343, loss is 5.6992034912109375
ite 1344, loss is 5.6971435546875
ite 1345, loss is 5.683021068572998
ite 1346, loss is 5.669397354125977
ite 1347, loss is 5.664323329925537
ite 1348, loss is 5.648846626281738
ite 1349, loss is 5.641350746154785
ite 1350, loss is 5.628453731536865
ite 1351, loss is 5.622420310974121
ite 1352, loss is 5.611785888671875
ite 1353, loss is 5.6010565757751465
ite 1354, loss is 5.595434665679932
ite 1355, loss is 5.582123756408691
ite 1356, loss is 5.5747456550598145
ite 1357, loss is 5.566503047943115
ite 1358, loss is 5.555854320526123
ite 1359, loss is 5.549585342407227
ite 1360, loss is 5.54091215133667
ite 1361, loss is 5.532629489898682
ite 1362, loss is 5.52334451675415
ite 1363, loss is 5.514822959899902
ite 1364, loss is 5.507647514343262
ite 1365, loss is 5.500200271606445
ite 1366, loss is 5.49156379699707
ite 1367, loss is 5.483915328979492
ite 1368, loss is 5.476902008056641
ite 1369, loss is 5.47048282623291
ite 1370, loss is 5.464840888977051
ite 1371, loss is 5.460623741149902
ite 1372, loss is 5.462933540344238
ite 1373, loss is 5.478717803955078
ite 1374, loss is 5.5331220626831055
ite 1375, loss is 5.675961494445801
ite 1376, loss is 6.102784633636475
ite 1377, loss is 6.699095726013184
ite 1378, loss is 7.565378665924072
ite 1379, loss is 7.307939052581787
ite 1380, loss is 7.003889560699463
ite 1381, loss is 7.5913920402526855
ite 1382, loss is 9.128312110900879
ite 1383, loss is 9.448673248291016
ite 1384, loss is 10.068978309631348
ite 1385, loss is 10.795146942138672
ite 1386, loss is 8.08095932006836
ite 1387, loss is 8.4337739944458
ite 1388, loss is 8.072851181030273
ite 1389, loss is 7.711548805236816
ite 1390, loss is 7.596864700317383
ite 1391, loss is 7.14363956451416
ite 1392, loss is 7.196905612945557
ite 1393, loss is 6.6540093421936035
ite 1394, loss is 6.980200290679932
ite 1395, loss is 6.426728248596191
ite 1396, loss is 6.727586269378662
ite 1397, loss is 6.25560998916626
ite 1398, loss is 6.348380088806152
ite 1399, loss is 6.3026509284973145
ite 1400, loss is 6.1579508781433105
ite 1401, loss is 6.246548175811768
ite 1402, loss is 6.033570289611816
ite 1403, loss is 6.007778167724609
ite 1404, loss is 5.905930519104004
ite 1405, loss is 5.897449970245361
ite 1406, loss is 5.938984394073486
ite 1407, loss is 5.928964614868164
ite 1408, loss is 5.991299629211426
ite 1409, loss is 5.915826320648193
ite 1410, loss is 5.888387680053711
ite 1411, loss is 5.713304042816162
ite 1412, loss is 5.6587910652160645
ite 1413, loss is 5.634552001953125
ite 1414, loss is 5.618237495422363
ite 1415, loss is 5.677706718444824
ite 1416, loss is 5.614078044891357
ite 1417, loss is 5.562277317047119
ite 1418, loss is 5.517539024353027
ite 1419, loss is 5.468057155609131
ite 1420, loss is 5.456689834594727
ite 1421, loss is 5.475442409515381
ite 1422, loss is 5.462367534637451
ite 1423, loss is 5.452966690063477
ite 1424, loss is 5.409036159515381
ite 1425, loss is 5.380381107330322
ite 1426, loss is 5.3488264083862305
ite 1427, loss is 5.3492431640625
ite 1428, loss is 5.344925403594971
ite 1429, loss is 5.3388824462890625
ite 1430, loss is 5.333325386047363
ite 1431, loss is 5.317885398864746
ite 1432, loss is 5.297311782836914
ite 1433, loss is 5.280908584594727
ite 1434, loss is 5.26127290725708
ite 1435, loss is 5.247268199920654
ite 1436, loss is 5.243673801422119
ite 1437, loss is 5.233485698699951
ite 1438, loss is 5.232280731201172
ite 1439, loss is 5.226836204528809
ite 1440, loss is 5.221752643585205
ite 1441, loss is 5.2126922607421875
ite 1442, loss is 5.208373069763184
ite 1443, loss is 5.198541164398193
ite 1444, loss is 5.193120956420898
ite 1445, loss is 5.185876369476318
ite 1446, loss is 5.1824564933776855
ite 1447, loss is 5.1797776222229
ite 1448, loss is 5.1791462898254395
ite 1449, loss is 5.1797919273376465
ite 1450, loss is 5.192589282989502
ite 1451, loss is 5.208956241607666
ite 1452, loss is 5.246239185333252
ite 1453, loss is 5.2938642501831055
ite 1454, loss is 5.3942155838012695
ite 1455, loss is 5.494882106781006
ite 1456, loss is 5.696346759796143
ite 1457, loss is 5.773045063018799
ite 1458, loss is 5.896247863769531
ite 1459, loss is 5.6398797035217285
ite 1460, loss is 5.347468852996826
ite 1461, loss is 5.099939823150635
ite 1462, loss is 5.121992588043213
ite 1463, loss is 5.309337139129639
ite 1464, loss is 5.374889850616455
ite 1465, loss is 5.29933500289917
ite 1466, loss is 5.117165565490723
ite 1467, loss is 5.046144008636475
ite 1468, loss is 5.117988586425781
ite 1469, loss is 5.188413619995117
ite 1470, loss is 5.178161144256592
ite 1471, loss is 5.077208995819092
ite 1472, loss is 5.008784294128418
ite 1473, loss is 5.021689414978027
ite 1474, loss is 5.069309711456299
ite 1475, loss is 5.090230941772461
ite 1476, loss is 5.043078899383545
ite 1477, loss is 4.990521430969238
ite 1478, loss is 4.966143608093262
ite 1479, loss is 4.979653358459473
ite 1480, loss is 5.003417015075684
ite 1481, loss is 5.004149913787842
ite 1482, loss is 4.993220329284668
ite 1483, loss is 4.968747615814209
ite 1484, loss is 4.951498985290527
ite 1485, loss is 4.938741683959961
ite 1486, loss is 4.927173137664795
ite 1487, loss is 4.915460109710693
ite 1488, loss is 4.906322956085205
ite 1489, loss is 4.902606964111328
ite 1490, loss is 4.9046173095703125
ite 1491, loss is 4.913268566131592
ite 1492, loss is 4.925849437713623
ite 1493, loss is 4.951000213623047
ite 1494, loss is 4.989752292633057
ite 1495, loss is 5.104739189147949
ite 1496, loss is 5.291688919067383
ite 1497, loss is 5.756829738616943
ite 1498, loss is 6.040071487426758
ite 1499, loss is 6.431380748748779
ite 1500, loss is 5.679237365722656
ite 1501, loss is 5.135344982147217
ite 1502, loss is 5.419192314147949
ite 1503, loss is 5.610701560974121
ite 1504, loss is 5.170773029327393
ite 1505, loss is 4.974058151245117
ite 1506, loss is 5.328358173370361
ite 1507, loss is 5.290098667144775
ite 1508, loss is 4.974546432495117
ite 1509, loss is 5.227237224578857
ite 1510, loss is 5.230155944824219
ite 1511, loss is 4.931197166442871
ite 1512, loss is 5.1708197593688965
ite 1513, loss is 5.230395793914795
ite 1514, loss is 5.028810977935791
ite 1515, loss is 5.268898010253906
ite 1516, loss is 5.24279260635376
ite 1517, loss is 5.126806735992432
ite 1518, loss is 5.267171859741211
ite 1519, loss is 5.219643592834473
ite 1520, loss is 5.013155460357666
ite 1521, loss is 5.036653995513916
ite 1522, loss is 4.854989051818848
ite 1523, loss is 4.798577785491943
ite 1524, loss is 4.904847621917725
ite 1525, loss is 4.844943523406982
ite 1526, loss is 4.880906581878662
ite 1527, loss is 4.8993988037109375
ite 1528, loss is 4.8279500007629395
ite 1529, loss is 4.822877407073975
ite 1530, loss is 4.820199966430664
ite 1531, loss is 4.741509437561035
ite 1532, loss is 4.735398769378662
ite 1533, loss is 4.731253147125244
ite 1534, loss is 4.694714546203613
ite 1535, loss is 4.731091499328613
ite 1536, loss is 4.729561805725098
ite 1537, loss is 4.721007347106934
ite 1538, loss is 4.737323760986328
ite 1539, loss is 4.716479778289795
ite 1540, loss is 4.6984171867370605
ite 1541, loss is 4.709432125091553
ite 1542, loss is 4.698338508605957
ite 1543, loss is 4.722215175628662
ite 1544, loss is 4.774827003479004
ite 1545, loss is 4.850814342498779
ite 1546, loss is 4.9753618240356445
ite 1547, loss is 5.2111430168151855
ite 1548, loss is 5.466768264770508
ite 1549, loss is 5.856408596038818
ite 1550, loss is 6.071683883666992
ite 1551, loss is 5.9166693687438965
ite 1552, loss is 5.481612205505371
ite 1553, loss is 5.047348499298096
ite 1554, loss is 5.171186447143555
ite 1555, loss is 5.560314655303955
ite 1556, loss is 5.356847763061523
ite 1557, loss is 4.829941749572754
ite 1558, loss is 4.760071754455566
ite 1559, loss is 5.1497907638549805
ite 1560, loss is 5.257235527038574
ite 1561, loss is 5.166105270385742
ite 1562, loss is 5.46027135848999
ite 1563, loss is 5.826480865478516
ite 1564, loss is 6.212796688079834
ite 1565, loss is 5.751089096069336
ite 1566, loss is 5.3997673988342285
ite 1567, loss is 5.111290454864502
ite 1568, loss is 4.9155592918396
ite 1569, loss is 5.074488162994385
ite 1570, loss is 5.239622592926025
ite 1571, loss is 4.944040298461914
ite 1572, loss is 4.740116119384766
ite 1573, loss is 4.848850727081299
ite 1574, loss is 4.920768737792969
ite 1575, loss is 4.793269634246826
ite 1576, loss is 4.6468634605407715
ite 1577, loss is 4.716523170471191
ite 1578, loss is 4.757943630218506
ite 1579, loss is 4.635794639587402
ite 1580, loss is 4.60720682144165
ite 1581, loss is 4.674098491668701
ite 1582, loss is 4.586951732635498
ite 1583, loss is 4.551967144012451
ite 1584, loss is 4.608443260192871
ite 1585, loss is 4.575043201446533
ite 1586, loss is 4.509420871734619
ite 1587, loss is 4.529892921447754
ite 1588, loss is 4.546638011932373
ite 1589, loss is 4.509981632232666
ite 1590, loss is 4.490987300872803
ite 1591, loss is 4.489926338195801
ite 1592, loss is 4.486607074737549
ite 1593, loss is 4.470071792602539
ite 1594, loss is 4.46381950378418
